Platform: Windows | torch main-process threads: 5 | cpu_count: 6
Environment check completed in 0.01s
run_dir: trained\20260715_132120\smart_cuda_brake2
vec_env: DummyVecEnv
net_arch: [256, 256] | train_freq: 1 | gradient_steps: -1
arch: smart | features_dim: 256 | n_blocks: 2 | activation: relu | head net_arch: [256, 256]
    ep | steps |    reward |    r_pos |   r_fuel |   r_term |    noise |  dv/ref |  cur_d | docked | cur_prog |    ms/ep
 11900 |     1 |    -10.22 |   -10.22 |     0.00 |     0.00 |   0.1460 |    1.51 |  490.0 |  40.0% |      0/0 |     74.7
 11910 |     2 |    552.45 |     9.91 |   163.52 |   379.03 |   0.1460 |    3.06 |  490.0 |  50.0% |      3/8 |    159.5
 11920 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1460 |    1.50 |  490.0 |  50.0% |     9/19 |     73.2
[curriculum] dock rate >= 50% -> advancing to 500.0 m
 11930 |     2 |    471.65 |     9.72 |   164.97 |   296.96 |   0.1460 |    3.03 |  500.0 |  60.0% |      0/2 |    156.4
 11940 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1460 |    1.52 |  500.0 |  20.0% |     5/12 |     74.8
 11950 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1460 |    1.51 |  500.0 |  40.0% |      3/6 |     72.8
 11960 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1460 |    1.52 |  500.0 |  40.0% |     7/13 |     74.1
 11970 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1460 |    1.53 |  500.0 |  20.0% |      0/0 |     78.2
 11980 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1460 |    1.50 |  500.0 |  30.0% |      2/8 |     72.4
[throughput]      20040 timesteps |     56.3 steps/s |  17.76 ms/step
 11990 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1460 |    1.51 |  500.0 |  20.0% |     4/19 |     71.1
[curriculum] dock rate < 50% for 3 windows -> regressing to 490.0 m
 12000 |     2 |    231.99 |     9.90 |   164.02 |    58.07 |   0.1460 |    3.05 |  490.0 |  50.0% |      4/8 |    489.4
 12010 |     2 |    231.41 |     9.91 |   163.46 |    58.04 |   0.1460 |    3.06 |  490.0 |  70.0% |    11/19 |    156.1
[curriculum] dock rate >= 50% -> advancing to 500.0 m
 12020 |     2 |    470.75 |     9.71 |   163.30 |   297.73 |   0.1460 |    3.06 |  500.0 |  40.0% |      1/4 |    166.9
 12030 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1460 |    1.52 |  500.0 |  60.0% |     8/14 |    507.0
[curriculum] dock rate >= 50% -> advancing to 510.0 m
 12040 |     2 |    370.09 |     9.73 |   165.17 |   195.19 |   0.1460 |    3.03 |  510.0 |  50.0% |      0/3 |    146.4
 12050 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1460 |    1.52 |  510.0 |  30.0% |     4/12 |     74.1
 12060 |     2 |    232.02 |     9.91 |   164.04 |    58.07 |   0.1460 |    3.05 |  510.0 |  50.0% |      1/3 |    462.5
 12070 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1460 |    1.52 |  510.0 |  40.0% |     6/12 |     74.3
 12080 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1460 |    1.52 |  510.0 |  40.0% |      0/0 |     70.4
 12090 |     2 |    588.95 |     9.90 |   163.58 |   415.47 |   0.1460 |    3.06 |  510.0 |  70.0% |     9/14 |    161.6
[curriculum] dock rate >= 50% -> advancing to 520.0 m
 12100 |     1 |     -9.84 |    -9.84 |     0.00 |     0.00 |   0.1460 |    1.53 |  520.0 |  50.0% |      0/0 |    383.3
 12110 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1460 |    1.53 |  520.0 |  30.0% |     2/10 |     74.9
 12120 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1460 |    1.49 |  520.0 |  40.0% |     7/18 |     72.0
 12130 |     2 |    574.67 |     9.91 |   163.80 |   400.96 |   0.1460 |    3.05 |  520.0 |  50.0% |      3/7 |    493.8
 12140 |     2 |    554.74 |     9.90 |   163.60 |   381.23 |   0.1460 |    3.06 |  520.0 |  70.0% |    11/18 |    145.4
[curriculum] dock rate >= 50% -> advancing to 530.0 m
 12150 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1460 |    1.52 |  530.0 |  30.0% |      2/6 |     79.7
 12160 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1460 |    1.51 |  530.0 |  50.0% |     7/13 |     75.0
 12170 |     2 |    232.36 |     9.92 |   164.35 |    58.08 |   0.1460 |    3.04 |  530.0 |  40.0% |      1/4 |    153.0
 12180 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1460 |    1.51 |  530.0 |  50.0% |     7/12 |     78.8
 12190 |     2 |    232.68 |     9.91 |   164.67 |    58.10 |   0.1460 |    3.04 |  530.0 |  20.0% |      0/0 |    147.2
 12200 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1460 |    1.51 |  530.0 |  30.0% |      3/9 |     84.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 520.0 m
 12210 |     2 |    495.19 |     9.91 |   165.53 |   319.76 |   0.1460 |    3.02 |  520.0 |  50.0% |      0/0 |    149.3
 12220 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1460 |    1.53 |  520.0 |  30.0% |      3/8 |     75.9
 12230 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1459 |    1.52 |  520.0 |  40.0% |      0/0 |     74.6
 12240 |     2 |    658.97 |     9.92 |   163.48 |   485.57 |   0.1459 |    3.06 |  520.0 |  40.0% |      3/9 |    492.3
[curriculum] dock rate >= 50% -> advancing to 530.0 m
 12250 |     1 |     -9.83 |    -9.83 |     0.00 |     0.00 |   0.1459 |    1.51 |  530.0 |  80.0% |      0/0 |     73.2
 12260 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1459 |    1.53 |  530.0 |  40.0% |      3/8 |     68.5
 12270 |     2 |    448.29 |     9.91 |   163.33 |   275.05 |   0.1459 |    3.06 |  530.0 |  70.0% |     9/19 |    158.3
[curriculum] dock rate >= 50% -> advancing to 540.0 m
 12280 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.53 |  540.0 |  40.0% |      2/5 |     89.6
 12290 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.51 |  540.0 |  40.0% |     6/13 |     72.7
 12300 |     2 |    609.75 |     9.92 |   164.23 |   435.60 |   0.1459 |    3.04 |  540.0 |  50.0% |      3/3 |    142.5
 12310 |     2 |    231.45 |     9.91 |   163.50 |    58.04 |   0.1459 |    3.06 |  540.0 |  50.0% |     8/11 |    151.5
[curriculum] dock rate >= 50% -> advancing to 550.0 m
 12320 |     1 |     -9.84 |    -9.84 |     0.00 |     0.00 |   0.1459 |    1.52 |  550.0 |  40.0% |      0/0 |     83.4
 12330 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.52 |  550.0 |  40.0% |      3/8 |     81.3
 12340 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1459 |    1.52 |  550.0 |  30.0% |     6/18 |     74.7
 12350 |     2 |    617.40 |     9.92 |   163.26 |   444.22 |   0.1459 |    3.06 |  550.0 |  40.0% |      3/9 |    163.6
 12360 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.51 |  550.0 |  50.0% |     8/17 |     75.3
 12370 |     2 |    232.45 |     9.91 |   164.45 |    58.09 |   0.1459 |    3.04 |  550.0 |  40.0% |      2/4 |    158.9
 12380 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1459 |    1.52 |  550.0 |  50.0% |     8/16 |     80.4
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 12390 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.53 |  560.0 |  40.0% |      1/4 |     82.8
 12400 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.51 |  560.0 |  40.0% |     7/16 |    401.3
 12410 |     2 |    477.38 |     9.93 |   163.88 |   303.57 |   0.1459 |    3.05 |  560.0 |  30.0% |      0/5 |    152.1
 12420 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.51 |  560.0 |  10.0% |     1/10 |     75.2
 12430 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1459 |    1.52 |  560.0 |  30.0% |      0/0 |     75.5
 12440 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.52 |  560.0 |  40.0% |      3/9 |     84.7
[curriculum] dock rate < 50% for 3 windows -> regressing to 550.0 m
 12450 |     2 |    500.06 |     9.92 |   163.84 |   326.30 |   0.1459 |    3.05 |  550.0 |  60.0% |      0/0 |    510.6
 12460 |     2 |    231.62 |     9.91 |   163.65 |    58.05 |   0.1459 |    3.06 |  550.0 |  50.0% |      5/8 |    149.7
 12470 |     2 |    481.37 |     9.91 |   164.63 |   306.82 |   0.1459 |    3.04 |  550.0 |  70.0% |    12/18 |    157.6
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 12480 |     2 |    364.95 |     9.73 |   164.46 |   190.75 |   0.1459 |    3.04 |  560.0 |  50.0% |      0/2 |    149.4
 12490 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.52 |  560.0 |   0.0% |     4/14 |     85.1
 12500 |     2 |    625.15 |     9.93 |   165.22 |   450.00 |   0.1459 |    3.03 |  560.0 |  30.0% |      0/3 |    150.1
 12510 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1459 |    1.52 |  560.0 |  60.0% |     5/10 |     81.9
[curriculum] dock rate >= 50% -> advancing to 570.0 m
 12520 |     2 |    231.64 |     9.91 |   163.68 |    58.05 |   0.1459 |    3.05 |  570.0 |  60.0% |      0/0 |    457.5
 12530 |     2 |    686.27 |     9.92 |   163.75 |   512.59 |   0.1459 |    3.05 |  570.0 |  40.0% |      4/9 |    150.3
[curriculum] dock rate >= 50% -> advancing to 580.0 m
 12540 |     1 |     -9.84 |    -9.84 |     0.00 |     0.00 |   0.1459 |    1.53 |  580.0 |  50.0% |      0/0 |    397.1
 12550 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.52 |  580.0 |  30.0% |     3/10 |    418.9
 12560 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1459 |    1.50 |  580.0 |  40.0% |     6/19 |     78.8
 12570 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1459 |    1.52 |  580.0 |  40.0% |      4/9 |     73.9
 12580 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.52 |  580.0 |  30.0% |     7/19 |     83.7
 12590 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.51 |  580.0 |  30.0% |      1/4 |    412.5
 12600 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.51 |  580.0 |  10.0% |     3/14 |    412.3
[curriculum] dock rate < 50% for 3 windows -> regressing to 570.0 m
 12610 |     1 |    -10.18 |   -10.18 |     0.00 |     0.00 |   0.1458 |    1.53 |  570.0 |  40.0% |      0/0 |     73.9
 12620 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.53 |  570.0 |  50.0% |     5/10 |    407.2
 12630 |     2 |    231.15 |     9.91 |   163.21 |    58.03 |   0.1458 |    3.06 |  570.0 |  40.0% |      0/0 |    154.2
 12640 |     2 |    231.86 |     9.92 |   163.88 |    58.06 |   0.1458 |    3.05 |  570.0 |  30.0% |      3/9 |    155.9
 12650 |     2 |    383.89 |     9.92 |   165.65 |   208.32 |   0.1458 |    3.02 |  570.0 |  40.0% |      0/0 |    170.7
 12660 |     2 |    230.93 |     9.92 |   162.99 |    58.02 |   0.1458 |    3.07 |  570.0 |  40.0% |     4/10 |    154.9
 12670 |     2 |    482.28 |     9.92 |   164.26 |   308.10 |   0.1458 |    3.04 |  570.0 |  50.0% |     8/18 |    141.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 560.0 m
 12680 |     2 |    641.64 |     9.92 |   165.42 |   466.31 |   0.1458 |    3.02 |  560.0 |  50.0% |      4/9 |    146.8
 12690 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1458 |    1.52 |  560.0 |  40.0% |     8/17 |     72.9
 12700 |     2 |    602.13 |     9.92 |   164.25 |   427.96 |   0.1458 |    3.04 |  560.0 |  40.0% |      1/4 |    151.7
 12710 |     2 |    232.92 |     9.93 |   164.88 |    58.11 |   0.1458 |    3.03 |  560.0 |  50.0% |     6/16 |    492.2
 12720 |     2 |    518.52 |     9.91 |   163.88 |   344.73 |   0.1458 |    3.05 |  560.0 |  60.0% |      2/3 |   2212.2
 12730 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1458 |    1.53 |  560.0 |  50.0% |    10/16 |    386.2
[curriculum] dock rate >= 50% -> advancing to 570.0 m
 12740 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.53 |  570.0 |  40.0% |      1/2 |     70.1
 12750 |     2 |    231.30 |     9.92 |   163.34 |    58.04 |   0.1458 |    3.06 |  570.0 |  40.0% |     7/16 |    155.1
 12760 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1458 |    1.53 |  570.0 |  40.0% |      2/4 |     83.6
 12770 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.52 |  570.0 |  30.0% |     5/14 |     80.5
 12780 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1458 |    1.51 |  570.0 |  30.0% |      0/0 |     78.7
 12790 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.52 |  570.0 |  30.0% |      2/9 |     71.6
[curriculum] dock rate < 50% for 3 windows -> regressing to 560.0 m
 12800 |     1 |    -10.21 |   -10.21 |     0.00 |     0.00 |   0.1458 |    1.53 |  560.0 |  40.0% |      0/0 |     76.9
 12810 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1458 |    1.50 |  560.0 |  30.0% |      3/8 |     75.3
 12820 |     2 |    232.39 |     9.92 |   164.38 |    58.08 |   0.1458 |    3.04 |  560.0 |  50.0% |      0/0 |    154.8
 12830 |     2 |    230.61 |     9.92 |   162.68 |    58.00 |   0.1458 |    3.07 |  560.0 |  50.0% |      5/9 |    457.7
 12840 |     2 |    230.74 |     9.92 |   162.81 |    58.01 |   0.1458 |    3.07 |  560.0 |  40.0% |     8/17 |    158.8
 12850 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1458 |    1.53 |  560.0 |  40.0% |      2/4 |     69.4
 12860 |     2 |    445.52 |     9.91 |   163.90 |   271.71 |   0.1458 |    3.05 |  560.0 |  20.0% |     5/19 |    152.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 550.0 m
 12870 |     2 |    484.30 |    10.10 |   165.09 |   309.11 |   0.1458 |    3.03 |  550.0 |  60.0% |      3/4 |    175.4
 12880 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1458 |    1.52 |  550.0 |  40.0% |     9/17 |     77.2
 12890 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.52 |  550.0 |  10.0% |      0/0 |     80.1
 12900 |     2 |    231.75 |     9.92 |   163.78 |    58.05 |   0.1458 |    3.05 |  550.0 |  20.0% |     1/14 |    141.8
 12910 |     2 |    232.48 |     9.91 |   164.48 |    58.09 |   0.1458 |    3.04 |  550.0 |  40.0% |      0/0 |    146.4
 12920 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.52 |  550.0 |  40.0% |     4/10 |     67.2
 12930 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.53 |  550.0 |  30.0% |     6/18 |     71.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 540.0 m
 12940 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1458 |    1.53 |  540.0 |  30.0% |      0/4 |     70.2
 12950 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1457 |    1.51 |  540.0 |  50.0% |     7/17 |    385.6
 12960 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.51 |  540.0 |  60.0% |      5/7 |     81.4
 12970 |     2 |    232.95 |     9.91 |   164.93 |    58.11 |   0.1457 |    3.03 |  540.0 |  40.0% |     9/16 |    146.4
[curriculum] dock rate >= 50% -> advancing to 550.0 m
 12980 |     2 |    568.71 |     9.91 |   163.42 |   395.38 |   0.1457 |    3.06 |  550.0 |  70.0% |      4/7 |    476.3
 12990 |     2 |    406.50 |     9.92 |   166.14 |   230.45 |   0.1457 |    3.01 |  550.0 |  60.0% |    11/18 |    169.2
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 13000 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1457 |    1.53 |  560.0 |  40.0% |      2/6 |     81.0
 13010 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.50 |  560.0 |  40.0% |     5/14 |     85.1
 13020 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  40.0% |      0/0 |     94.2
 13030 |     1 |    -10.04 |   -10.04 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  20.0% |     4/14 |     77.4
 13040 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1457 |    1.53 |  560.0 |  50.0% |      0/0 |     88.8
 13050 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.53 |  560.0 |  10.0% |     2/10 |     84.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 550.0 m
 13060 |     2 |    624.95 |     9.91 |   166.71 |   448.33 |   0.1457 |    3.00 |  550.0 |  60.0% |      0/0 |    162.8
 13070 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.53 |  550.0 |  50.0% |      5/9 |     80.9
 13080 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1457 |    1.53 |  550.0 |  30.0% |     9/18 |     89.9
 13090 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1457 |    1.51 |  550.0 |  30.0% |      1/4 |     80.7
 13100 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.52 |  550.0 |  30.0% |     6/17 |     77.3
 13110 |     2 |    232.65 |     9.91 |   164.64 |    58.10 |   0.1457 |    3.04 |  550.0 |  70.0% |      4/7 |    163.2
 13120 |     2 |    473.10 |     9.93 |   163.91 |   299.27 |   0.1457 |    3.05 |  550.0 |  60.0% |     8/15 |    166.3
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 13130 |     2 |    556.15 |     9.74 |   164.87 |   381.55 |   0.1457 |    3.03 |  560.0 |  50.0% |      1/3 |    162.6
 13140 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  30.0% |     5/13 |     73.2
 13150 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  40.0% |      0/0 |     75.0
 13160 |     2 |    614.69 |     9.93 |   163.47 |   441.29 |   0.1457 |    3.06 |  560.0 |  40.0% |      4/9 |    157.8
 13170 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  30.0% |     7/18 |     78.2
 13180 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  40.0% |      4/8 |    393.7
 13190 |     2 |    233.49 |     9.93 |   165.43 |    58.13 |   0.1457 |    3.02 |  560.0 |  30.0% |     5/17 |    165.5
[curriculum] dock rate < 50% for 3 windows -> regressing to 550.0 m
 13200 |     2 |    487.59 |    10.09 |   164.14 |   313.36 |   0.1457 |    3.05 |  550.0 |  20.0% |      0/4 |    165.5
 13210 |     2 |    383.25 |     9.92 |   166.42 |   206.92 |   0.1457 |    3.00 |  550.0 |  60.0% |     6/15 |    482.9
 13220 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1457 |    1.52 |  550.0 |  70.0% |      1/2 |     79.4
 13230 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.52 |  550.0 |  40.0% |     9/15 |    459.7
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 13240 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  20.0% |      1/5 |    408.8
 13250 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  20.0% |     3/15 |    390.0
 13260 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1457 |    1.50 |  560.0 |  40.0% |      0/0 |     74.4
 13270 |     2 |    230.94 |     9.92 |   163.01 |    58.02 |   0.1457 |    3.07 |  560.0 |  40.0% |     3/12 |    489.5
 13280 |     2 |    340.43 |     9.92 |   164.92 |   165.60 |   0.1457 |    3.03 |  560.0 |  50.0% |      0/0 |    161.6
 13290 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1457 |    1.52 |  560.0 |  30.0% |      2/9 |     72.9
[curriculum] dock rate < 50% for 3 windows -> regressing to 550.0 m
 13300 |     1 |    -10.20 |   -10.20 |     0.00 |     0.00 |   0.1456 |    1.52 |  550.0 |  40.0% |      0/0 |    412.9
 13310 |     2 |    230.07 |     9.91 |   162.17 |    57.99 |   0.1456 |    3.08 |  550.0 |  60.0% |      3/8 |    156.1
 13320 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1456 |    1.51 |  550.0 |  60.0% |    11/19 |     74.2
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 13330 |     2 |    231.68 |     9.73 |   163.89 |    58.06 |   0.1456 |    3.05 |  560.0 |  40.0% |      0/4 |    153.8
 13340 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1456 |    1.52 |  560.0 |  40.0% |     6/16 |     83.3
 13350 |     1 |    -10.01 |   -10.01 |     0.00 |     0.00 |   0.1456 |    1.52 |  560.0 |  30.0% |      1/5 |     79.9
 13360 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1456 |    1.51 |  560.0 |  20.0% |     2/10 |     82.5
 13370 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1456 |    1.53 |  560.0 |  30.0% |      2/4 |    394.1
 13380 |     2 |    356.15 |     9.91 |   165.00 |   181.24 |   0.1456 |    3.03 |  560.0 |  50.0% |     5/12 |    161.1
[curriculum] dock rate < 50% for 3 windows -> regressing to 550.0 m
 13390 |     2 |    529.17 |    10.09 |   163.19 |   355.89 |   0.1456 |    3.06 |  550.0 |  50.0% |      3/5 |    162.7
[throughput]      22044 timesteps |     53.9 steps/s |  18.56 ms/step
 13400 |     2 |    230.66 |     9.92 |   162.73 |    58.00 |   0.1456 |    3.07 |  550.0 |  30.0% |     6/14 |    174.8
 13410 |     1 |    -10.02 |   -10.02 |     0.00 |     0.00 |   0.1456 |    1.51 |  550.0 |  40.0% |      0/0 |     74.7
 13420 |     2 |    350.46 |     9.92 |   164.86 |   175.69 |   0.1456 |    3.03 |  550.0 |  40.0% |     4/13 |    165.0
 13430 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1456 |    1.52 |  550.0 |  10.0% |      0/0 |     84.6
 13440 |     1 |    -10.00 |   -10.00 |     0.00 |     0.00 |   0.1456 |    1.52 |  550.0 |  60.0% |      4/8 |     78.1
 13450 |     1 |    -10.03 |   -10.03 |     0.00 |     0.00 |   0.1456 |    1.53 |  550.0 |  40.0% |     7/16 |     79.3
[curriculum] dock rate >= 50% -> advancing to 560.0 m
 13460 |     2 |    402.99 |     9.92 |   164.65 |   228.43 |   0.1456 |    3.04 |  560.0 |  50.0% |      4/8 |    478.2
 13470 |     2 |    447.08 |     9.91 |   164.44 |   272.73 |   0.1456 |    3.04 |  560.0 |  40.0% |     6/16 |    150.1
